"","x01","y01","x02","y02","x03","y03","x04","y04","x05","y05","x06","y06","x07","y07","x08","y08","x09","y09","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","C_size","Species","Sex"
"ORTALB011",0.323689917004997,0.0646373378785514,0.0592635143319735,0.0537927742548949,-0.213682593646823,0.057212877744999,-0.280033841349602,0.0459218720116935,-0.331163973450123,0.0214910884867369,-0.339408928175091,0.00984468155287574,-0.281172567318959,-0.031455928717043,-0.264998772179916,-0.0382611758329591,-0.100751035359392,-0.0765698317096381,-0.089107768241601,-0.0848239788721063,0.0270872513556907,-0.11354167436161,0.159728218291481,-0.118965039906645,0.332428096662518,0.037429582873799,0.192441979475083,0.00954245156254066,0.247950012332179,0.020335917121125,0.239839255094122,-0.00424942947679289,0.058453390507388,0.0345372111689028,0.0511664050519794,0.0291976602233586,0.014143931539483,0.0262965249250035,0.00765644170114214,0.0122288812132999,0.0600612890931716,0.017053054049697,0.126409777280301,0.0283451438093174,470.984751731557,"albistylum","Female"
"ORTALB012",0.321682056062457,0.0628316767248853,0.0455942938322518,0.0484557585907225,-0.235804008796894,0.0534398198098646,-0.294221126596983,0.0421195605434027,-0.338079173690178,0.0152525062619336,-0.337574894653775,0.00817378342178304,-0.270741106100662,-0.0209834241887873,-0.256989704961551,-0.0255228588840501,-0.0807864328821157,-0.060215209876874,-0.0716335157491474,-0.0666606696661705,0.0592906125340674,-0.108519912873645,0.167382178981309,-0.12912414797479,0.339377577687392,0.0254254429533199,0.192902731882309,0.0093303479365641,0.247886597000383,0.0132966121221972,0.236906249700792,-0.00960180462826111,0.0484692843118006,0.0305004917027919,0.0430786390117407,0.028523105749956,0.0102788037718194,0.0237826937897983,-0.00154727342807428,0.012664460447307,0.0525692407750253,0.0173594708124146,0.121958971308033,0.0294722972256366,1272.33428997828,"albistylum","Male"
"ORTBRU001",0.314118925422326,0.0629447411533419,0.0371954248617635,0.0560738500432197,-0.22206049854839,0.0713063675406904,-0.296477188950704,0.0579953134870042,-0.339221853074261,0.0276920927648659,-0.339683248508397,0.0116256879044211,-0.273029181260191,-0.0237251589255692,-0.248307060779052,-0.0331898865081126,-0.078288587121997,-0.0788255542478702,-0.0662129575058771,-0.0907923341930409,0.0658565830077285,-0.121487394954132,0.180157308248877,-0.127789723647339,0.336899676791886,0.0356981569181218,0.188063212121522,0.00907937257433462,0.242196619649204,0.014532983561031,0.229427179175973,-0.00882466832192782,0.0435693994112634,0.0340788049737418,0.0375269652772391,0.0288376247656864,0.0139356463584069,0.0223485937484604,0.00208087994888289,0.00867782880735332,0.0530186390347113,0.013904867433142,0.119234116439085,0.0298384351225767,625.472257941586,"brunneum","Female"
"ORTBRU002",0.312341357597472,0.0616642355629897,0.0470837985036313,0.0608970568465357,-0.221343081054017,0.0767783747859314,-0.295490990035623,0.0624996387484297,-0.337591693664588,0.0227289938447965,-0.340557658634192,0.0151230267653332,-0.271925211751475,-0.0343054909514709,-0.252145186456614,-0.0432293175918569,-0.0804818780039682,-0.0872289603356633,-0.0667768375741466,-0.0946895691356363,0.0562810489125373,-0.126979101321843,0.16243322208806,-0.132130915965184,0.327771649869907,0.029964367038088,0.191477043355448,0.0151498560502161,0.242998223920151,0.0171093118444819,0.234086009175391,-0.00418859186717295,0.0518257485496452,0.038202317176505,0.0427711111175608,0.0335762782310431,0.0170970151375294,0.0227464975466155,0.011098262682143,0.0151146524245292,0.0519826055900901,0.0200134157664607,0.117065440675059,0.0311839245368723,659.99025474899,"brunneum","Female"
"ORTBRU003",0.321665156752061,0.054722353897893,0.0360317244114144,0.0502826258381527,-0.238865380591486,0.0629906823633286,-0.296560793058339,0.0531336960415627,-0.34053935838119,0.0210139734840336,-0.339454934464258,0.0115977648317772,-0.26554372405071,-0.0227853448996969,-0.248950694451639,-0.028815138299361,-0.0693071221483778,-0.0700425377054817,-0.0603717178775979,-0.078544602342916,0.0674417154628957,-0.111450302679315,0.170765448142261,-0.124927234792609,0.340615618323934,0.0282876874751977,0.188638322668059,0.00911449586839833,0.248428591618635,0.0144417097368152,0.239985263414473,-0.00879087866896977,0.0413448699885543,0.0318187655203024,0.0352482059109219,0.0295175180039538,0.00756104176858602,0.0215451602921252,-0.000764090074763791,0.0110419581479058,0.0509929796188809,0.0170304160514881,0.111638877017685,0.0288172318354149,634.068429057363,"brunneum","Male"
"ORTBRU004",0.315276231440572,0.0621716703474845,0.0394304114006624,0.0582634695343811,-0.232026554042314,0.0735060568393465,-0.286851188692639,0.0610179488414849,-0.331596626606641,0.0223382325593512,-0.332463367490748,0.0104202521246329,-0.276744880420189,-0.0265794049625496,-0.258028768493838,-0.036925197244634,-0.0772816100354888,-0.0845115377907393,-0.0671782018323523,-0.0897391153325063,0.060588825117255,-0.124487220429886,0.176572373664954,-0.135914131602366,0.326193745435911,0.0269327872099001,0.193361465182775,0.012627345646623,0.244663552268843,0.0178831601432365,0.240058298653966,-0.00424647380707607,0.0439811787609463,0.0384635960335455,0.0346096727617843,0.0331541304096046,0.0144842974064463,0.0241342858824086,0.00765836200753664,0.0126495415960626,0.0515105256357919,0.0184469203060532,0.113782257876767,0.0303936836956421,669.615391644542,"brunneum","Male"
"ORTBRU005",0.308417462309038,0.060778825375162,0.034432173620197,0.0556983923892369,-0.244644386438273,0.0770291420745674,-0.297510752758281,0.0667749423720049,-0.335692909945673,0.0374273628368806,-0.338237693210173,0.0255466154019194,-0.262849080105167,-0.0262294275613963,-0.248853075284499,-0.035318430031126,-0.0611051963147897,-0.0912391579872801,-0.0522148816866269,-0.0990010577295353,0.0887754513630895,-0.131321914749609,0.201358020038548,-0.138795340146187,0.32398203336052,0.0283674784056314,0.186325159753898,0.0107325499131157,0.237730291386755,0.0175346943963457,0.227643257703511,-0.00655954453558433,0.0389939682629024,0.0376029707340972,0.0310039478014491,0.0320436562261403,0.00825209953877717,0.0221532836559252,-0.00261599487474413,0.00971376893619549,0.0454377639685225,0.0162934365008867,0.111372341511018,0.0307677535226106,600.394112986704,"brunneum","Male"
"ORTBRU006",0.315863424784064,0.0706016640407493,0.0493142242133791,0.0560054565947865,-0.220264500314257,0.0720009949201084,-0.286849142303584,0.0573644970277513,-0.334055751815316,0.0241490088830812,-0.334945057409471,0.015145195090521,-0.282832796807837,-0.0248409866908254,-0.259870817700237,-0.0377068977462928,-0.0941804407385502,-0.0934373524241967,-0.0808280617346516,-0.0962724465445073,0.0587093305179022,-0.125193548441294,0.170324383692065,-0.130149766932889,0.322966700488606,0.0350596457999084,0.187385671742569,0.0120846465363106,0.239581815644259,0.0190514730492233,0.228360080492862,-0.00256494177698022,0.0550373953436883,0.0372615000506031,0.0469437476992074,0.0319993032921181,0.0232560399160479,0.0222197530489529,0.0144219471511926,0.00945844806923626,0.0606112849587547,0.0170174898324506,0.121050522179307,0.0307468643211849,663.818567764635,"brunneum","Female"
"ORTBRU007",0.319848366719059,0.0642617787066997,0.0460456691270405,0.0567002759803966,-0.217671012673674,0.0775769000975164,-0.278421902336847,0.0628174345106646,-0.326909259954288,0.0223744429392879,-0.330328392646216,0.00971191169156276,-0.258026486249618,-0.0361981203205047,-0.242303538310663,-0.0460354827065442,-0.109220191903772,-0.0803953412255815,-0.0903298682091235,-0.0902915697362582,0.0457787279063614,-0.127855473949916,0.176050993540613,-0.136678424929826,0.341503167877036,0.0320267698680436,0.194887783360561,0.0188762420637838,0.268077688916858,0.0206806953045534,0.239062969085013,-0.00104705681139161,0.0425772643273235,0.040848671131249,0.0296818563045127,0.0315501851412635,0.004119073477476,0.0256664855871117,-0.0153082389815638,0.00695435424882455,0.0421007413418525,0.0154097765414661,0.118784589282059,0.033045545867599,314.900633678164,"brunneum","Male"
"ORTBRU008",0.338536836479089,0.0692633806527756,0.0463242195219491,0.0603060932954945,-0.213161606311351,0.0739603518929393,-0.284872463693651,0.0647453178271792,-0.323344463810557,0.0330172146364589,-0.32775722133455,0.0205633643719552,-0.270902149388711,-0.041213423622758,-0.249193647463078,-0.0497360668459881,-0.097950783741599,-0.1012814310982,-0.0904300706758818,-0.106833797581129,0.049987230410971,-0.13642505038046,0.164315272794696,-0.136149652004514,0.328517777477598,0.0315972408239434,0.187443278391133,0.020989023835035,0.243884473968077,0.0220121497133232,0.231036673757307,0.00552930712417889,0.0494247842334439,0.0422979274512378,0.0403778917020517,0.0319031523044897,0.0121963907575244,0.0233440411671416,0.00345376258690642,0.0161280089706976,0.0507769093679267,0.0228481829758178,0.111336904970706,0.0331346644903816,624.976108634271,"brunneum","Male"
"ORTBRU009",0.318491664086752,0.0666611013922659,0.0401900555098285,0.0650890011981843,-0.230896907616863,0.0796101713141891,-0.288180869410374,0.0660961353100128,-0.329465073496924,0.0264581036472663,-0.328441346136116,0.01451490954883,-0.267739346025254,-0.0318306993561096,-0.250093345373949,-0.0371904699792515,-0.0765824545189529,-0.0961831700247182,-0.0657591989620936,-0.102128492535252,0.0491100569502216,-0.138664227392041,0.183936660638032,-0.147703819635997,0.335072022196062,0.0337090181515645,0.180552786134274,0.0118417868063815,0.241677920590345,0.0205281357206549,0.228376547400942,-0.00467555671314556,0.0455066865606074,0.0432036966950985,0.0378549240521691,0.0322365505223256,0.0108523463274478,0.0264778826169455,-0.000210117947183762,0.0152145675252078,0.0559368799734856,0.0217569961054864,0.109810109067543,0.0349783790821013,584.372896204283,"brunneum","Male"
"ORTBRU010",0.309708916594399,0.0636787372428333,0.0460668249597699,0.062309420008919,-0.21640889985008,0.0793705151263841,-0.276075830289999,0.0720157750818402,-0.333115903867583,0.0292152126982083,-0.333909135991705,0.018875416610847,-0.276260775009203,-0.0398066469268554,-0.260237998827866,-0.0475011376096196,-0.0894702152005171,-0.0996402867276756,-0.0790714821782975,-0.106270181226737,0.0552918521022133,-0.135208924554593,0.175701555376189,-0.139363826841444,0.324149591987697,0.0353011973483367,0.189132144088998,0.017743794156885,0.240069433274997,0.0220851608021963,0.236229863885417,0.00183246473384734,0.0503204499723,0.0416934173375158,0.0382809799831161,0.0334859220986712,0.0179350670637053,0.0245199721005654,0.00996561032970933,0.0132092476918038,0.0554839091093509,0.0197394646078466,0.11621404248739,0.0327152862402236,874.04020086451,"brunneum","Male"
"ORTBRU011",0.312267874500105,0.0683518040878711,0.0333192933964041,0.0564700419176185,-0.239587397568532,0.0717702172432474,-0.293374758888856,0.0613371972906113,-0.328558280300366,0.02887360956945,-0.328322301195976,0.0198687607715631,-0.270922671346719,-0.0214056121676356,-0.254871937205226,-0.0322382406549482,-0.0687235670627506,-0.0881157718933968,-0.0572926686330369,-0.0945695803803192,0.0675056128631281,-0.129552800159346,0.187318923404599,-0.14664478115887,0.333411488194873,0.0351275070834368,0.187663002635734,0.0110076318521346,0.246056905645958,0.0170553823395069,0.230961611496608,-0.00811552062887299,0.0405441373458857,0.0386426094798991,0.0295317146213268,0.0293444850444346,0.00945273376156242,0.0220570687268387,0.000747533897772708,0.0105659601254561,0.0568216063075896,0.0188034771846441,0.106051144129915,0.0313665543266761,444.551714958707,"brunneum","Male"
"ORTBRU012",0.316418655722419,0.0705974928592397,0.0471070388586944,0.0546158900680411,-0.218955330092486,0.0658252119663711,-0.279495372844583,0.0602560707389048,-0.329694695667447,0.0228537879272192,-0.332791134308945,0.0138027668669197,-0.274166325038466,-0.0305217677957045,-0.259093556718731,-0.0366920785033047,-0.0991791628467452,-0.086365821920299,-0.0886546134491112,-0.094010270693298,0.041147531214736,-0.125297259683187,0.175653030054183,-0.133936803142859,0.335806730434276,0.0371713525932777,0.190449351295924,0.0141454581038441,0.244948467923166,0.0212673676001153,0.235680475820226,-0.00285291719262217,0.0545190450384349,0.0364084408922108,0.0423764593896498,0.0304559569906944,0.019633490397846,0.0230773554646525,0.00742945041055784,0.00956660870279247,0.0558858661433499,0.0182484540873295,0.114974598263051,0.0313847040696619,661.824509834882,"brunneum","Female"
"ORTCAN001",0.318596180724302,0.0593502041056497,0.0370094404107911,0.0456967118058108,-0.241289346574115,0.0504811277870464,-0.296711536255887,0.0423801833762255,-0.344600237997673,0.0193353758631326,-0.343231883058742,0.0114497753032531,-0.266904671105584,-0.00769588404579623,-0.251356273475814,-0.013088300017802,-0.0774931924607594,-0.0605136111133322,-0.068235856803454,-0.067004978228128,0.073176389710697,-0.10548055284373,0.185774136414187,-0.118185363245441,0.334034715396263,0.0360530967587979,0.193704935817813,0.00338483726212121,0.247245663125694,0.0127540590580022,0.241647219590105,-0.0109413106875157,0.0405975322141894,0.0252312036476955,0.0342930463376008,0.0241081247951813,0.0127976216507256,0.0170943404895517,0.0071215986117318,0.00312588715561997,0.0433542225980538,0.00947028318906346,0.120470295129876,0.0229947895845927,627.578644111999,"cancellatum","Female"
"ORTCAN002",0.313134174086076,0.0678714133944001,0.0456202174210949,0.0583025133345917,-0.214707537281019,0.0807224520331966,-0.278315138904527,0.0686556819253493,-0.330052168912561,0.0238185702794409,-0.331998639500787,0.0121568200531539,-0.272262388294748,-0.0343232252185447,-0.257850563904664,-0.0407855294667765,-0.0869357603595334,-0.0962291870079647,-0.0769194096211477,-0.102510890229022,0.043616089599726,-0.133876305448669,0.169618349498397,-0.139049220471476,0.332382264175262,0.0362582182036303,0.195152884069495,0.0184070873922871,0.248142712464958,0.0221035912920821,0.241377678601127,0.000365524443262809,0.0462452440705127,0.0377300375352708,0.0356894273427686,0.0308248041508072,0.0148746179955988,0.0243402331924179,0.00572242291105916,0.0159079389125356,0.0425362165145809,0.0188014917278587,0.114929308028331,0.0305079799721681,682.317707923116,"cancellatum","Female"
"ORTCAN003",0.315666928833645,0.0665510504850604,0.0426973319876458,0.0528759696629923,-0.230380318328797,0.0640202790730071,-0.290834443916251,0.0528795194327174,-0.338778105456094,0.0216276398327358,-0.33873635844095,0.01231825959197,-0.273411517372397,-0.0246141519453568,-0.253212090188872,-0.0322763629514015,-0.0777061022124655,-0.0764528442721352,-0.0668183967295687,-0.0826075960524428,0.0528026716617147,-0.117731142256264,0.169184951012865,-0.124947969223066,0.335996407061827,0.0309654628732272,0.190278621131849,0.00857330563890618,0.246103434653356,0.0134860935504699,0.240003536226154,-0.00981151591649891,0.0443361642960048,0.0342671564084055,0.0365865725653408,0.0326764800628354,0.0164613489250958,0.0232765632341189,0.00566083183545314,0.0108164022945073,0.0552686317798475,0.0172511408050248,0.118829900674599,0.0268562596711858,645.017617800264,"cancellatum","Female"
"ORTCAN004",0.316100017993356,0.0576113115177171,0.0316548847521053,0.0425361961037818,-0.246232214989219,0.0527451989278449,-0.303712548413634,0.0440153903021554,-0.341937577676391,0.0175914708296604,-0.343060448900061,0.0104138613954278,-0.263432689632177,-0.0124664450568292,-0.252127529021797,-0.0202654020902423,-0.0726849488685923,-0.0535308470806449,-0.0648826426127109,-0.0616425185920299,0.0777604457969242,-0.0981501916628072,0.196425878659304,-0.122661901445864,0.33721559461988,0.0189505845953392,0.194017762953789,0.00248754854937697,0.246223094589409,0.0107134834669878,0.239196248396143,-0.00933856722446247,0.0419596289157103,0.0258133065259741,0.0332100913262417,0.0249990092852158,0.0104564494083008,0.0229252975843883,0.00296218451084636,0.00814587105592298,0.0517849546813671,0.0143161519947804,0.109103363511203,0.024791191018306,571.243619419309,"cancellatum","Male"
"ORTCAN005",0.304599906274719,0.0708376265827855,0.0457649968983289,0.0621778695721361,-0.229320592537005,0.076521450634048,-0.276864624515432,0.0701790984799483,-0.339300717422946,0.0229725917773771,-0.339339665558769,0.0147801309148399,-0.269134350524066,-0.03303088046896,-0.252786921394116,-0.0396561836885957,-0.0761509942562245,-0.0961340408982034,-0.0679891829611855,-0.102721975654344,0.0448954749342146,-0.134351633896155,0.161129519056835,-0.146337754065815,0.328982416445002,0.031422737552777,0.197887389264489,0.018906782598945,0.247035653128032,0.0203254341676794,0.233846564237722,0.000728038379171425,0.0522176516290306,0.0408580896048594,0.0407260531217219,0.0343579935563453,0.019381194946185,0.0229929682709782,0.00787387460453585,0.0132161480487399,0.0537594925824147,0.0195593810731812,0.112786862046513,0.0323961274582612,611.08893118611,"cancellatum","Male"
"ORTCAN006",0.313086639009099,0.0592355469351969,0.0517692972418742,0.050521639020452,-0.237554563993306,0.0675249648543758,-0.28247337654532,0.0576292530544304,-0.341159506591892,0.0180580936583458,-0.342763053729299,0.00911983150150739,-0.274526549821691,-0.0245677924201732,-0.262658992504875,-0.0306851164082579,-0.0781677229810804,-0.07774207908544,-0.0678132061021194,-0.0853315347525411,0.0571786113925805,-0.116727420826532,0.16605158643613,-0.124042825500654,0.326188106772892,0.0322006774531501,0.194577146865739,0.0114401059665162,0.245413175684763,0.0182729913323282,0.237654148429609,-0.00551109891679156,0.0530423830561827,0.0325937789410156,0.0410700332966583,0.0297528342204528,0.0215745524020581,0.0225308620562621,0.0139822920965565,0.0121756129100398,0.05282283517522,0.0146832646990526,0.112706164410219,0.0288684113072633,670.625623781799,"cancellatum","Male"
"ORTCAN007",0.312589300708346,0.0614603021522189,0.0473675335572389,0.0473145278095466,-0.234493827617665,0.0580258755896106,-0.284329417956963,0.0520342437503015,-0.332707922681238,0.0218038130672457,-0.336713821737049,0.0124423153877772,-0.279930421519989,-0.0222195057013996,-0.262910019633355,-0.0272965587602781,-0.0794101614113197,-0.0711885566870899,-0.068179191378142,-0.0811624538427952,0.0613178569290924,-0.111519746781183,0.182070388222306,-0.122623797527211,0.332822867578546,0.0276885973992685,0.198517775518199,0.0106304312697756,0.248519052527259,0.0135862355098951,0.240500449103701,-0.00513500873987541,0.0498683387371176,0.0307358655872284,0.0423819835497616,0.0287674623471133,0.00488216532407346,0.0204707320452803,-0.0052742520367081,0.0122653176357511,0.0492511118036551,0.0154902150168818,0.113860212413134,0.0284296934719362,659.675953507753,"cancellatum","Male"
"ORTCAN008",0.308377966422704,0.0609705458596781,0.051476630979138,0.0487225639474657,-0.234673309697545,0.0608487447567572,-0.285280193663578,0.0530347544340532,-0.343894061397588,0.0195008705224663,-0.346558652989214,0.0104245723289569,-0.278040169230614,-0.0230236153107872,-0.2629379345969,-0.0269710680419043,-0.0801646113276138,-0.075736043677074,-0.0663986241597883,-0.0842128039184217,0.0572572430639641,-0.111180115284285,0.166712619427534,-0.117709186170665,0.324503255946657,0.0286352971299634,0.196422539080687,0.0120489817245999,0.245683161533925,0.0153218918897803,0.238961444632519,-0.00586661417100494,0.055110913579477,0.0308987502604037,0.0447626463842068,0.0275285241072053,0.0224579888501663,0.0237279596287165,0.0139769038685364,0.00996084330794142,0.0556509464971767,0.0159498827245117,0.116593296796148,0.0271252639516413,669.765698516348,"cancellatum","Male"
