"","x01","y01","x02","y02","x03","y03","x04","y04","x05","y05","x06","y06","x07","y07","x08","y08","x09","y09","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","C_size","Species","Sex"
"ORTBRU001",0.360224871016144,0.0557488703763245,0.00149461841931896,0.0619342524411837,-0.244463416242713,0.0774483490377894,-0.320341532157383,0.0644552423026843,-0.367238343018791,-0.00301036358681905,-0.309955924666885,-0.0408382125204627,-0.254807336071718,-0.0615811491587577,-0.134478558064624,-0.0960510451980035,-0.0216347078036965,-0.113450202830953,0.230050952456598,-0.066412425470818,0.377389948622021,0.0258451958851102,0.19300704930877,0.00674893860568757,0.220809402347879,0.00360127264755314,0.222528316698005,-0.0493217109195923,0.00956208609363862,0.0378948624672123,-0.00110439881811794,0.0271830188671358,-0.0219414982143999,0.0201894710104434,-0.0272670643276653,0.0094867640743567,0.0010766951590311,0.0100858648102017,0.0870888392645866,0.030043007159725,592.194182679972,"brunneum","Female"
"ORTBRU002",0.360663363629803,0.0497477458296686,-3.30767636895198e-05,0.060235626289699,-0.254299839006654,0.0792991354796458,-0.329516773562036,0.0626127475917019,-0.367599953739284,-0.00774055132087425,-0.317389845187501,-0.0389962456492334,-0.233687769358678,-0.0651697484227185,-0.135370731070789,-0.0878036444612098,-0.0119350732021466,-0.106626446647318,0.231874771421445,-0.067646664319325,0.37142555174128,0.0200821993672816,0.194186313222111,0.00701976791485507,0.219442906909689,0.00558140042970866,0.222521683515993,-0.0516049547529392,0.00846233184099736,0.0368159679221289,-0.00232820120349125,0.0276010342347591,-0.0216313412570095,0.02236506606908,-0.0281673525044453,0.011160344889368,0.0095799845721033,0.0142539424219701,0.0838030500023018,0.0288132771337526,602.257710618968,"brunneum","Female"
"ORTBRU003",0.368570166646068,0.0481413718297091,-0.00346353900502313,0.0579396601971618,-0.266415451366804,0.0730267321567816,-0.323508429512347,0.0606245140544467,-0.364122885021134,-0.00559059974972477,-0.306587871916225,-0.0370889881866922,-0.244565036473248,-0.0616422430632595,-0.127657345667315,-0.0869269853790523,-0.0147601741686825,-0.101378018762776,0.231900737149385,-0.0678735658900986,0.374863622701108,0.0169871380753766,0.193254229319612,0.00765884203317087,0.222636132664433,0.00447836423709022,0.224417100645698,-0.0477417831982872,0.000922243223135813,0.0366528599858562,-0.00606894151255274,0.0270053005708824,-0.0231094400584241,0.0206739011431846,-0.0212108534084142,0.0108055724128296,0.0105223755232316,0.0155461941831827,0.0743833602374979,0.0287017333502186,605.625750773528,"brunneum","Male"
"ORTBRU004",0.3644392442817,0.0472063554165658,-0.012024897386207,0.0616509882944233,-0.273004526323371,0.0766612409246198,-0.333317690513184,0.0632445992918243,-0.367128730827445,-0.00254554135182751,-0.311866889983687,-0.0311536924144409,-0.211445491026465,-0.0637386175373306,-0.113176479023125,-0.0847822017253515,0.00345758422745213,-0.103114251997614,0.237970639115561,-0.0710000480357968,0.371949486011287,0.0146944537479075,0.196127787473142,0.00596574370108294,0.222374726944755,0.0060910424249758,0.22792837560107,-0.0568726795120877,-0.00297318954388823,0.0349233084793037,-0.0113420456345908,0.0285818577395038,-0.0296808267559972,0.0206195186721103,-0.0333098497896183,0.010627369501558,0.00237398519273492,0.0139507575662377,0.072648787959877,0.0289897968143359,602.790137610097,"brunneum","Male"
"ORTBRU005",0.36177313122579,0.049991945850135,-0.00606778801737927,0.0560869021064811,-0.273872527354806,0.0798670483317226,-0.329092163410401,0.0701602066865952,-0.364735819237285,0.0031245817926185,-0.301543618778817,-0.0319919216167979,-0.229065499706586,-0.0621177481654159,-0.12269257297508,-0.089799643652664,0.00441676201519653,-0.10858092368345,0.236727992464876,-0.0658528170211471,0.369085356907977,0.0232219314122335,0.197903168105193,0.00502019189205935,0.224188124186562,0.00302073154503801,0.23221168926561,-0.047277702415804,0.00175918038219485,0.0331553523938325,-0.00583218743217421,0.0232498062022155,-0.0331545013658469,0.0175781970150981,-0.0401864475770075,0.00603443435133443,0.00247582835936113,0.00962776436933585,0.0757018929426216,0.0254816626065789,578.190063906325,"brunneum","Male"
"ORTBRU006",0.359475630207254,0.0526458967199155,0.00136033039838136,0.0541733256359111,-0.254615168960562,0.0663904953229358,-0.328176825322935,0.0545584214684771,-0.371941311476254,-0.00303990596947974,-0.325326581736722,-0.0296018977593494,-0.23488237656185,-0.0584554673355198,-0.141316354137891,-0.0798627596464638,-0.00550086033136112,-0.0973086065771094,0.228901291047283,-0.0633620815263031,0.372428755511039,0.0209592795749813,0.197113875137798,0.0035307369021655,0.222162282236151,0.00316783407519854,0.223400541385154,-0.0481037153753893,0.00882296001612965,0.0310904446989554,0.000219435181343619,0.0255985354968782,-0.0212992377398265,0.0185281877204797,-0.0271593858624967,0.00873630513820443,0.0135377522318015,0.0123086604692762,0.0827952487775631,0.0280463109662363,620.205248284792,"brunneum","Female"
"ORTBRU008",0.373528553480304,0.0342881826945785,0.00284457177617608,0.045895236160556,-0.249160515968943,0.0666525770867721,-0.323829724219135,0.0555950961444399,-0.371846655340469,-0.00267872028913019,-0.316219118186236,-0.0372407655043457,-0.248729113779636,-0.0607872621543891,-0.140278749733522,-0.0798139026704025,-0.0129405886515422,-0.0882003424848304,0.238696484424498,-0.0444348435365944,0.368381467136619,0.00707677811050869,0.196627259386927,0.0102670434651495,0.221817619583039,0.0064447812817749,0.230371357879333,-0.028592649053164,0.00915668855892987,0.0313920133763862,0.00238029248135499,0.021345570810355,-0.0325992899768468,0.0127860609856298,-0.0339656015009929,0.0107608790047639,0.0104194131302694,0.0159139467067354,0.075345649519872,0.0233303198652079,584.538022715375,"brunneum","Male"
"ORTBRU009",0.365209349297751,0.048771861176221,-0.00361094321188625,0.0560325588789855,-0.274351640983817,0.073836409420553,-0.330712332772293,0.059986744197321,-0.367139525619725,-0.00596757832726908,-0.309446428295995,-0.0359171366927196,-0.228612034912212,-0.0608724436384062,-0.124013744073931,-0.0825045214433919,-0.0173257806255638,-0.0994929913255712,0.234381146887429,-0.0725558063496924,0.372137476475264,0.0205929614248347,0.193440694042182,0.00425589799087562,0.218503342953514,0.004208571401579,0.224985984325336,-0.0530326813528827,0.00642443661456059,0.0348254098547748,-0.00069383746273043,0.0282486858614,-0.0225431277063552,0.0198923576669515,-0.0283758531095714,0.00995517036900486,0.0202095695713131,0.0189070735486869,0.0715332486067311,0.0308294573387456,556.088976693478,"brunneum","Male"
"ORTBRU010",0.359845615346759,0.0493949098502109,-0.00184138197205171,0.0602685211783701,-0.266851806956405,0.0851795683184304,-0.320763520176546,0.0776115777046955,-0.376870274353936,0.00274790296612455,-0.319799503895692,-0.0407125927577191,-0.188223270359989,-0.0848708624906968,-0.134348823721702,-0.0949835296379476,-0.00883664392788746,-0.110177018329963,0.234197217115777,-0.066590655862762,0.371094657718199,0.0139344598154271,0.201019027472044,0.00713338790562655,0.220155024120252,0.00611412377862078,0.226506056602514,-0.0480344973401057,0.00248110883105487,0.039736695111516,-0.00514653917161678,0.0280467788609632,-0.0348196517466739,0.0192795692686538,-0.0369230872052227,0.0112694395687253,0.00901859082363823,0.014637672245121,0.0701072054574848,0.0300145498467091,811.257419072393,"brunneum","Male"
"ORTBRU011",0.364119480214765,0.0528985619750141,-0.0140567835431028,0.0567621077725543,-0.268325697395834,0.0768551635383365,-0.32401108050783,0.0644917561989813,-0.358989135556449,0.00152142404395986,-0.313957126471804,-0.0315924076539613,-0.221747021237729,-0.0649050170493322,-0.128531121534153,-0.0855028522358019,0.000707839482545141,-0.102333572613094,0.238094575336719,-0.0681559070149117,0.371710475024746,0.0205372127342986,0.203569292439644,0.00294949559024877,0.228995760558332,0.000939608297646202,0.230204185253714,-0.0507696983856534,-0.00405892903229615,0.0325919832821188,-0.00943733288492641,0.0259579580886675,-0.0275303779533995,0.0203291134523621,-0.0360218970107756,0.00776762752239369,0.00226902784917032,0.0122405893849105,0.0669958669686649,0.0274168530712614,422.50384613634,"brunneum","Male"
"ORTBRU012",0.360870020234265,0.0589756553210505,0.00134443788020502,0.0581762910628575,-0.2500031000772,0.0809250476262571,-0.316727989213359,0.0687374683856426,-0.366323830535387,-0.00223351475458599,-0.315571431672572,-0.0378900499586912,-0.236332027837758,-0.071986289497535,-0.149322249614142,-0.0957779045324763,-0.030621466505236,-0.117261145667608,0.232650296599022,-0.0676708300016258,0.368764353505839,0.0251873323383885,0.197771606117467,0.00902042662599366,0.218962364502317,0.00548467575573122,0.228136821091493,-0.0483651263288414,0.0130339308392029,0.0371497622082032,0.0032750240856383,0.0280846411422122,-0.0236988001177826,0.0200901892056122,-0.030723475987387,0.0065762736583247,0.0166801365624642,0.0142502728237961,0.0778353801429105,0.0285268245872952,605.860545010153,"brunneum","Female"
"ORTCAN001",0.359266096814141,0.0546270240482183,-0.00761936091901837,0.0555237239512194,-0.269712647142387,0.0725194982805047,-0.329276364502201,0.0637424837384667,-0.365726860326777,0.000614988239863248,-0.3085965615514,-0.0275192237000143,-0.216089365188881,-0.0625857998004662,-0.12653045405884,-0.0840772545650813,0.0089774543657266,-0.103516530741259,0.233625089664331,-0.075134668372291,0.384724966366078,0.0221177501377619,0.193293659477696,0.00264083676940029,0.221915074761529,0.00175777757694298,0.226937579498593,-0.0540134166174506,-0.00395247634849221,0.0329050762543032,-0.00924863703458649,0.0284058431172083,-0.0303747553430607,0.0217204139252316,-0.037975811042704,0.00669062031480752,-0.000273496780710965,0.0140529804446427,0.0766368692909659,0.0295278769979899,594.065568771663,"cancellatum","Female"
"ORTCAN002",0.358700580899184,0.0548575141396326,-0.00218169414063168,0.0565246039060757,-0.253794250718308,0.078760261415185,-0.3174236524548,0.0652876264725602,-0.365399926504585,-0.0014112051891619,-0.308059143389139,-0.03874294753251,-0.227005739863677,-0.0665597312531068,-0.138696287107338,-0.0908232088438475,-0.0136185801835406,-0.105410324460376,0.23379303296703,-0.0681326552334823,0.38063467012953,0.0213117507619378,0.205236018551044,0.00299415977608484,0.229429323246723,0.00444610390572185,0.227822882884643,-0.0516816052151138,-0.0011298174509338,0.0338632417584193,-0.00604993796185841,0.0276525424386844,-0.0305647513905837,0.0211990868952346,-0.0427394629075724,0.0114400071994019,-0.000886722026689887,0.0142664258436499,0.0719334574215042,0.0301583532150114,631.390766483008,"cancellatum","Female"
"ORTCAN004",0.363204614568662,0.0489617428391889,-0.0102758414984512,0.0564197626469567,-0.275487912475352,0.0788183127432029,-0.326859897516582,0.0663624711628248,-0.36738925857104,-0.00401189965729022,-0.304994411563302,-0.0334469068435485,-0.208139083292951,-0.0644615116363543,-0.122905249439169,-0.0797189427422869,0.015955614231728,-0.105603919333991,0.243113675070526,-0.0718996398667709,0.37701503634559,0.016041925375153,0.199826996953018,0.00426203466200813,0.2188979396061,0.00113863378629194,0.230347670559174,-0.0585376543269786,-0.00153927220728334,0.037621753215125,-0.00910230244435663,0.0309179173273568,-0.0338248287010877,0.0220443988114687,-0.045412067031712,0.00991032553338779,-0.00162983094157609,0.0156611930441836,0.0591984083480652,0.0295200032600712,533.562133214118,"cancellatum","Male"
"ORTCAN005",0.368082251492005,0.0460554554041303,0.000573372630573835,0.059175556529458,-0.269032757284616,0.0789897502782592,-0.315859714803838,0.0679181000215411,-0.3681178336119,-0.00376402279328619,-0.306323402826993,-0.0402796775424057,-0.226588943034979,-0.0681551932437282,-0.135315775734505,-0.0909953455900551,-0.0161064701588976,-0.107976626542578,0.23378917582611,-0.0630414533971147,0.366608696333076,0.0179385117670857,0.203122842172587,0.00792684655640731,0.226089344776474,0.00502773294495103,0.225619829529396,-0.0468235951114811,0.00501414147041732,0.0363872487071305,-0.00682209189572267,0.0257333608596533,-0.03132606813154,0.0208188520147522,-0.0358250680211104,0.0103421171892025,0.003358155265268,0.0156115882864134,0.0790603160081948,0.0291107936616658,561.802011388354,"cancellatum","Male"
"ORTCAN006",0.345146774986576,0.0535972868274528,0.00541890726771875,0.0557014784796164,-0.27390022899804,0.0737478843488623,-0.318024047818288,0.0646719993307913,-0.369481151669412,-0.0105332919760059,-0.311628766995448,-0.0339952395111615,-0.25215265490052,-0.0519202087929622,-0.124183464427971,-0.0847946652485228,-0.00561162590948045,-0.103922781632947,0.239513576777534,-0.0674602529633283,0.36547482269826,0.0215007633684283,0.206992281388351,0.00270395958266366,0.228737383881828,0.00294224727324616,0.229589035589267,-0.0521716716519654,0.00919514280556238,0.0334097280297249,0.00152020743178143,0.025918804344399,-0.0213185348774292,0.0186136618129521,-0.0309995947660653,0.012154411255485,0.000372816609176803,0.0137993464384893,0.0753391209265992,0.0260365406847811,626.323478723255,"cancellatum","Male"
"ORTCAN007",0.359986313970276,0.0533929674362628,-0.00354251351073458,0.048493003471052,-0.271533982118287,0.0664179141266252,-0.321682610388482,0.0567262111648144,-0.367260954618566,-0.00325303289015783,-0.316638541920599,-0.0280228929989682,-0.237667563983529,-0.0545369092197047,-0.128036943198256,-0.0750051234052187,-0.00506195595406103,-0.0940590322746301,0.238953429896102,-0.065349056377361,0.372279429572356,0.0198017173959641,0.200475898972298,0.00195261788529706,0.222563779776621,0.00310526238620232,0.233920187106078,-0.0516036006713948,0.0016364094124041,0.0296060573221246,-0.00544081561298484,0.0252812987473226,-0.0228018289412067,0.0206597627439221,-0.0219526351771563,0.00885543660134588,0.00264168895959929,0.0126568585130287,0.0691632077581247,0.0248805400434734,615.648398032513,"cancellatum","Male"
"ORTCAN008",0.3526714238442,0.0466981867161628,0.00297704791598959,0.050333090201128,-0.277232950692767,0.0676147040513816,-0.326902397437082,0.0613077142274247,-0.374472843891498,-0.00661485028145705,-0.321298361175957,-0.0284782014278496,-0.224053870336342,-0.0616950170819449,-0.129977435360251,-0.0770291785576521,-0.00757650475063741,-0.0939775759246295,0.237633735882976,-0.0635977659217996,0.361328742848795,0.018712527822455,0.204962372677165,0.00573120751242972,0.228721771967262,0.00242033291729194,0.229497912921151,-0.0510167737109485,0.00976093253051563,0.0320507061556554,-0.000334018490015547,0.0265672858412368,-0.0176590719299188,0.0218693519915328,-0.0254935203151226,0.0102970464551566,0.00475700101671839,0.0128603923271613,0.0726900327748181,0.025946816687264,616.051783537715,"cancellatum","Male"
"ORTCAN009",0.3606550044805,0.0474511508914271,-0.00534152429209904,0.0548067335180662,-0.267862950957025,0.0719587176140981,-0.321668812622447,0.0649059580866967,-0.369114272341843,-0.00270332555175877,-0.310383933801422,-0.0292689618679774,-0.219436932001617,-0.0644141171340384,-0.129726566777046,-0.0810423479687198,-0.000260523346812556,-0.104404925092571,0.242576443126618,-0.0680277522224317,0.373832864199285,0.0224405525061755,0.197164791849331,0.00602486223692403,0.222531575169874,0.00235238631971755,0.235546992036956,-0.0546890175464549,-0.000678345407431471,0.033831156797278,-0.00813593724893337,0.0277702399820473,-0.0282330913709542,0.0214403101479022,-0.038933036248549,0.00941121984333869,0.000559210040367894,0.0153117361875177,0.0669090455132503,0.0268454232527612,530.899142964085,"cancellatum","Male"
"ORTCAN010",0.367716549182281,0.0491449309245709,0.00138872359601712,0.0550891191415345,-0.272617839345583,0.0700254677141253,-0.324242995909962,0.0560019831156687,-0.368779531788114,0.00276622010219287,-0.303601729591511,-0.033154411589565,-0.236572526561445,-0.0560717711693577,-0.124331964731271,-0.0809861483011691,-0.0113141942597642,-0.102121657478344,0.234456595633924,-0.0657325732535931,0.376621782890307,0.0229542165583125,0.19578618893981,0.00421474302101737,0.220904160141364,0.0038867976646915,0.226149974350307,-0.0483238107066432,0.0056057765399983,0.0329916728404987,-0.00136264737079989,0.0257344042609275,-0.0263350326683297,0.0189489021915663,-0.0336103129048635,0.00624696005357534,0.00225931417555284,0.0124158240614801,0.0718797096820813,0.0259691308485107,580.035645456381,"cancellatum","Female"
"ORTCAN011",0.370931590193634,0.0450019512275735,-0.000718940206497692,0.0694066044515952,-0.266226625046561,0.0825673896925789,-0.320710946675023,0.0683132885457549,-0.369495379982771,-0.0137996966521846,-0.299554572258918,-0.0491298952556834,-0.237337992828129,-0.0700535281001428,-0.116858843171069,-0.0942843838819808,-0.0019196883261714,-0.10362964207891,0.226417989867758,-0.0627494054747546,0.384007441693821,0.00640990963825321,0.200946149844588,0.000790066406597544,0.216555849110785,-0.00730008265187623,0.210131125983236,-0.0409888540034723,0.00287274800566026,0.0425520477703095,-0.00886444482840796,0.0330659312959202,-0.0325593725132244,0.0255641056108843,-0.0372273762558076,0.0153254553544653,0.00501198927318257,0.0222878076106764,0.0745992981199145,0.0306509304943976,444.897066746905,"cancellatum","Male"
"ORTCAN012",0.354821710401777,0.0509361862378558,0.00102511052978688,0.0580217788017207,-0.26195158083833,0.0770772329596324,-0.316712649492715,0.0691660034255662,-0.370783326729941,-0.00648144719291401,-0.316536325868496,-0.0403628301294283,-0.246076539601459,-0.0637284965647901,-0.128504048372247,-0.0887297962229,-0.00654392290284792,-0.106286535849703,0.234019388248366,-0.0652707128936473,0.368412529507014,0.0229042484546088,0.198225547510739,0.00547000643688631,0.222845303144138,0.00302730570857329,0.225602875095674,-0.0523059560624817,0.00716768883544693,0.0343693938650385,-0.00216696989020027,0.0246238983355809,-0.0223866513472464,0.0188676680377413,-0.0321076326180266,0.012553533164936,0.00910106035167134,0.0171968252266812,0.0825484340368945,0.0289516942610433,579.015327949097,"cancellatum","Female"
"ORTCOE001",0.365683352489625,0.0493436522072326,-0.0013476109335571,0.0679946451985101,-0.229954403508838,0.089380934509171,-0.322776483001618,0.0756470508437066,-0.362429936326778,-0.0155549315222667,-0.314217172782887,-0.0469470096306197,-0.234618560721205,-0.0830263800465904,-0.150166649305044,-0.100024054673392,-0.0165734449200652,-0.116384683016106,0.228989684046224,-0.0709816659402395,0.376517883019987,0.0190886121681142,0.194059045260967,0.0102194222514456,0.21961615037416,0.00730353707403239,0.217834263783459,-0.0514102694387343,0.00479404460351467,0.0416296204226807,-0.00135774950800632,0.0327347763022915,-0.0288530509940857,0.0244921735311388,-0.0409809033942926,0.0120416067898738,0.0131888417968029,0.0194689988819599,0.0825927000216372,0.0349839640877899,592.957334046894,"coerulescens","Female"
"ORTCOE002",0.368368528234138,0.0514776166416905,-0.00221382789100149,0.0635037295306192,-0.252192625597057,0.0808058633004854,-0.32670616095854,0.0667298351161164,-0.366790104821342,-0.00693366772657824,-0.31474172780568,-0.0402690856282475,-0.219405308401399,-0.079086126968782,-0.142703799219689,-0.090461087427472,-0.0104877027651009,-0.108346496697193,0.225247342937642,-0.0751495184055001,0.379466738696219,0.0221960924363255,0.189551825388385,0.00610863464645444,0.217801530464215,0.00496694466700733,0.216437969663609,-0.0553074254261545,0.00750852338225396,0.0398854716165384,-0.00101199767281298,0.0338213982384212,-0.0260586486324329,0.0217549541474149,-0.0341212174897218,0.0138035894604342,0.0129976254181627,0.0172403105387881,0.0790530370701552,0.0332589679396298,515.237566565172,"coerulescens","Male"
"ORTCOE003",0.359545159475776,0.0474685012616233,-0.00303318502700457,0.0647889887863921,-0.247256644221902,0.0854414370133323,-0.33281894221165,0.067165460221547,-0.370728580826705,-0.0112258872004215,-0.313263191728059,-0.0444815020795161,-0.236311827763368,-0.0696870518826459,-0.128148310898783,-0.0876762275349528,0.00676405674694497,-0.106007950819637,0.229126517826414,-0.0691825976422864,0.37621159112389,0.0163481922711729,0.190419539023097,0.00604022189350553,0.219461397904826,0.00474507388697438,0.216876454091092,-0.0533415230459466,0.00770218471306495,0.0388208472130347,-0.00393829386664453,0.0302057097466145,-0.0321989791744194,0.0204211956725042,-0.0383018185952031,0.0121949938186192,0.0131772595940364,0.0163795822721655,0.0867156138145972,0.0315825361479203,569.693557976567,"coerulescens","Male"
