"","x01","y01","x02","y02","x03","y03","x04","y04","x05","y05","x06","y06","x07","y07","x08","y08","x09","y09","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","C_size","Species","Sex"
"ORTALB012",0.321790610919393,0.0623742422459646,0.0456678738199112,0.0483943780452775,-0.235739199232943,0.0537831119019399,-0.294176355211804,0.0425458804419753,-0.338077074239937,0.0157383931576592,-0.337583139113852,0.00865812008837719,-0.270788345774593,-0.0205978066179507,-0.25704233671473,-0.0251572945664235,-0.0808794593695716,-0.0601057335908019,-0.071735058132503,-0.0665645580051919,0.0591364563574186,-0.108612966208901,0.167205272255252,-0.129371887183182,0.339432540574385,0.0249407539300537,0.192927889122093,0.00905503807996624,0.247920087716131,0.0129425109294,0.236906570659565,-0.00994118926799871,0.048517259573227,0.0304336475185302,0.0431232075865994,0.0284634257633068,0.0103144775763561,0.0237696121735064,-0.00152809138333747,0.0126675875863295,0.052597816423396,0.0172853710838801,0.122008996589542,0.0292993624942823,1272.33428997828,"albistylum","Male"
"ORTBRU001",0.314230595625432,0.0624707072003961,0.0372831815887768,0.0560204145225891,-0.22196303851745,0.0716477570473885,-0.296403333118162,0.0584491706352217,-0.339196688433347,0.0282087940432325,-0.339682635436119,0.0121424579010455,-0.273079362959347,-0.0233119860261855,-0.24837082614194,-0.0328146092774796,-0.0784129410952462,-0.0787113096663525,-0.0663549334893813,-0.0906967197404946,0.0656744822015465,-0.121594051887546,0.179971505695828,-0.128070328838207,0.33697050335859,0.0351877592191371,0.188086789144188,0.00879439550602093,0.242231167475837,0.0141658978384343,0.229425761617134,-0.00917341441601752,0.0436238830585676,0.0340146474241406,0.0375730389480493,0.0287822555422309,0.0139705085769082,0.0223287161064608,0.00209449106942142,0.00867536752885101,0.0530423733820758,0.013825259807527,0.11928547744864,0.0296588195296074,625.472257941586,"brunneum","Female"
"ORTBRU002",0.312426379252871,0.0611718907542534,0.0471780200936608,0.0608211476292686,-0.221214322924134,0.0771229808679658,-0.29538209690466,0.062960999712383,-0.337543785217416,0.0232575158417195,-0.340521599372399,0.01565661987838,-0.271969105838905,-0.0338779737618572,-0.252203591221128,-0.0428325615108628,-0.0806160456429504,-0.0870996986205784,-0.066923089886993,-0.0945815519258877,0.0560793337171388,-0.127062787101029,0.162219151079408,-0.132380653560827,0.32780624075997,0.029449140002955,0.191493898643229,0.0148490896291545,0.243015984795724,0.0167275568178834,0.234070805628157,-0.00455549315745219,0.0518842379607686,0.038119664993432,0.0428226410421639,0.0335080609435209,0.0171322859644766,0.0227188098131129,0.0111219089989188,0.0150967823180692,0.0520124074316065,0.0199312574766078,0.117110341640494,0.0309992029597898,659.99025474899,"brunneum","Female"
"ORTBRU003",0.321780279855357,0.0542484579287464,0.0361125205428538,0.0502353275783075,-0.238793683249337,0.0633561060617066,-0.296510853076466,0.0535840568274624,-0.34054324807406,0.0215254216652145,-0.33947319199866,0.0121062369548367,-0.265607451684167,-0.0223922085284957,-0.249021695611401,-0.028447477000868,-0.0694217490407266,-0.06994904526438,-0.0604978534986561,-0.078465032227264,0.067279943185082,-0.111564937867647,0.17059577562114,-0.125196651340517,0.340692232196552,0.0277818773620392,0.188672450309798,0.00883432282403573,0.248476127366481,0.0140724515036895,0.239997148251956,-0.00914967672968156,0.0413983773558838,0.0317613203725906,0.0352973329936958,0.0294683326068191,0.00759528280719504,0.0215366100446065,-0.00074654663645456,0.0110445825170057,0.0510240661798916,0.0169562407478112,0.111694736204042,0.028653683963982,634.068429057363,"brunneum","Male"
"ORTBRU004",0.315377998643971,0.0616824195816023,0.0395218690630497,0.0582031420150406,-0.231915658702986,0.0738681644772446,-0.286760799463904,0.0614651200663401,-0.331567265180132,0.0228542957428789,-0.332452586016482,0.010937458081167,-0.276790721425344,-0.0261495942704267,-0.258090440373882,-0.0365245918497513,-0.077414539249893,-0.0843928821046179,-0.0673190783222152,-0.0896362609670519,0.0603959771006571,-0.124583547979158,0.176363618158764,-0.136190888331801,0.326240875807361,0.0264260118211273,0.193384216739866,0.0123269065195956,0.244695318290737,0.0175029817897962,0.240055499411576,-0.00461982222556569,0.0440418908645007,0.0383958573869006,0.0346619866905463,0.0331008359807792,0.0145221332657284,0.0241121777686398,0.00767818213369283,0.0126378562201047,0.0515400593485684,0.0183671218616639,0.11383146321582,0.030217238415492,669.615391644542,"brunneum","Male"
"ORTBRU005",0.30856122117742,0.0602873443706363,0.0345303931842877,0.0556513975480905,-0.244549553327638,0.0774377995575872,-0.29744205428762,0.0672676783726566,-0.335679882823225,0.0379756936651918,-0.338244354301874,0.0260972398605759,-0.262931889196049,-0.0258077955668873,-0.248948265882955,-0.03492042339308,-0.0612669780562837,-0.091153684540805,-0.0523876368473198,-0.0989307750466584,0.0885684938139129,-0.131484801186206,0.20115546552597,-0.139141432468303,0.324074443004446,0.0278458991783204,0.186370370417456,0.0104324587335671,0.237793861613428,0.0171515004892716,0.227666483394814,-0.00692925131718805,0.0390632197224988,0.0375455686038585,0.0310628956954304,0.0319980665118778,0.00829089248301694,0.0221436241010769,-0.00259874749145909,0.00972003799089175,0.0454719290971185,0.0162224443430705,0.111439693084623,0.0305914101924555,600.394112986704,"brunneum","Male"
"ORTBRU006",0.315946757974518,0.0701167808069931,0.0493966664411961,0.0559263353382665,-0.220138077562493,0.0723303901099201,-0.286739797805979,0.0577959754841495,-0.33399400653249,0.0246544971924259,-0.334896829983517,0.0156528981654357,-0.282850246757913,-0.0244092508499279,-0.259908862671196,-0.0373095068508985,-0.0943169639394483,-0.0932880688436705,-0.0809696687577265,-0.0961429404985934,0.0585139073738918,-0.125273359009552,0.170112668485268,-0.130398231734409,0.322994592465705,0.0345666822021708,0.187389913307924,0.0117990754348086,0.239592202862258,0.0186862295458913,0.228338534288588,-0.00291134432613121,0.0550910854309357,0.0371750952878109,0.0469900469023601,0.0319256743677321,0.0232889626996667,0.0221826361065967,0.0144361959766996,0.00943560016210712,0.0606338859393717,0.016924133974115,0.121089033862381,0.0305606979347599,663.818567764635,"brunneum","Female"
"ORTBRU007",0.31993450144036,0.0637688149307069,0.0461324360602085,0.0566279463595936,-0.217542501345083,0.0779085341741707,-0.278313250413868,0.0632426679350067,-0.326862262525954,0.0228743049128301,-0.33030076211057,0.0102173767712351,-0.258072390570549,-0.0358020765711573,-0.242364879145876,-0.0456632163750547,-0.109342068781514,-0.0802256004947984,-0.0904672549766009,-0.0901504335609572,0.0455785190687363,-0.127921246102357,0.175832717802787,-0.136942861152651,0.341538498741419,0.0315021224121859,0.194909931991058,0.0185773472108989,0.268099825846803,0.0202692576225819,0.239052498622296,-0.00141286896572249,0.0426395573282341,0.0407822435817885,0.029730149936818,0.0315036716742731,0.00415855337743655,0.0256594138642829,-0.0152970687545352,0.00697746218498884,0.0421233918935203,0.0153447572052275,0.118831856514874,0.0328623823829284,314.900633678164,"brunneum","Male"
"ORTBRU008",0.338617161962058,0.0687163739604546,0.0464176506441049,0.0602269587384563,-0.213021663371278,0.0742943845668671,-0.284740663436305,0.0651950348221448,-0.323260151362831,0.0335309233382527,-0.327692605634003,0.0210851859735565,-0.270942666726875,-0.0407784086638685,-0.24924902763857,-0.0493350280754078,-0.0981062217137834,-0.101117489616485,-0.0905953230974812,-0.106681182883128,0.0497621841197159,-0.136493164896083,0.164079589574101,-0.136398977518651,0.328535904657287,0.0310697251452323,0.187459144322911,0.0206886737458768,0.24389617807616,0.0216211431686201,0.231023287489615,0.005161158723135,0.0494890965314474,0.0422155715552256,0.0404263422638627,0.0318358169670295,0.0122328381607356,0.0233223700958471,0.00347959157224539,0.01612134383393,0.0508095665239847,0.0227655437914458,0.111379787082898,0.0329540432275511,624.976108634271,"brunneum","Male"
"ORTBRU009",0.318602986279774,0.0661407700302114,0.0402973910033279,0.065023911028077,-0.230767956303191,0.0799885820014442,-0.288074473325856,0.0665681207511189,-0.32942437783207,0.0269969023838582,-0.328420221010655,0.0150519022203097,-0.26779383475894,-0.0313933975794805,-0.250156403795433,-0.0367820528189907,-0.0767410436495008,-0.0960590129510278,-0.0659273957167302,-0.102022035944508,0.0488830286892083,-0.138745664631403,0.183695681772415,-0.148005509890538,0.335129267726047,0.0331613727332526,0.180573804965654,0.0115468214268635,0.241713325562479,0.020133172805246,0.228370766436009,-0.00504882858857466,0.0455782364619972,0.0431297012358694,0.0379084480085006,0.0321749675212697,0.0108960168912275,0.0264603940772681,-0.000184932503699536,0.0152150569722054,0.0559731291500247,0.0216657359404305,0.109868555949412,0.0347990912770989,584.372896204283,"brunneum","Male"
"ORTBRU010",0.309782852693129,0.0631783830374479,0.0461632218687583,0.0622309636290738,-0.216262426713347,0.079709974040659,-0.275935128089774,0.0724515734437324,-0.33304017851008,0.0297448011753965,-0.333849733860638,0.0194072784214095,-0.276300790858373,-0.0393630938848039,-0.26029151288964,-0.0470825501895615,-0.0896229845170351,-0.0994901870473457,-0.0792357393180029,-0.106136094421024,0.0550699386711909,-0.135286303137388,0.175462832468122,-0.139632442769975,0.324176553616129,0.0347809122573483,0.189144084781723,0.0174407314412564,0.240083174434594,0.0217003349119607,0.236212300707825,0.00145583689513814,0.0503836095109742,0.0416098136826014,0.0383317396061265,0.0334221092885122,0.0179732429660343,0.0244892549273882,0.00998655197617351,0.0131922395469592,0.0555116413585674,0.0196493814675751,0.116256750097544,0.032527083283639,874.04020086451,"brunneum","Male"
"ORTBRU011",0.312406585712201,0.0678612309459649,0.0334139014257727,0.0564228184075469,-0.239493593643245,0.0721587355853668,-0.293303901152672,0.061810116103997,-0.328544027837323,0.0293985440838738,-0.328322627791433,0.0203921226915826,-0.2709831729598,-0.0209778663167867,-0.254948154703308,-0.0318366400187576,-0.0688723168102779,-0.0880152793423899,-0.0574506280189568,-0.0944878067880826,0.0673042134531285,-0.129672491338281,0.187101318959719,-0.146955526773779,0.333498398021872,0.0346000475559068,0.187698819390778,0.0107106069133622,0.24610735371994,0.0166657505905143,0.230971139772991,-0.00848312802788056,0.0406106702176242,0.0385819447589074,0.0295826296807251,0.0293006083055477,0.00948951817191968,0.022044463641713,0.000765140356162962,0.0105660777054527,0.0568564001592459,0.0187148741052758,0.106112333874936,0.0312007972109452,444.551714958707,"brunneum","Male"
"ORTBRU012",0.316500518321796,0.0701174915261804,0.0471864082764829,0.0545409693342364,-0.21883933384701,0.0661486244231521,-0.279382538820482,0.0606712744994424,-0.329635164489128,0.0233466190695968,-0.332745025743683,0.0143011131525452,-0.274191747504717,-0.0301081980804907,-0.259129278240381,-0.0363005927020361,-0.0993033827724759,-0.0862107491176767,-0.0887910855362617,-0.0938704735176797,0.0409541507492689,-0.125349583283496,0.175437827281374,-0.134190079254335,0.335836924877567,0.0366649790987085,0.190456379987043,0.0138587062695603,0.244961693404479,0.0208984278999462,0.23565841577631,-0.00320612880780378,0.0545708036586601,0.0363238091824727,0.0424198931407929,0.030390032437643,0.0196673169606294,0.0230460933765189,0.00744371939194033,0.00955451902648899,0.0559100159811407,0.0181632933026435,0.115013489146655,0.0312098521643828,661.824509834882,"brunneum","Female"
"ORTCAN001",0.318722961545706,0.0589168901116349,0.0370815351583096,0.0456544484361666,-0.241248406788939,0.0508280030811915,-0.296691088905743,0.0428022853622061,-0.344620596400452,0.0198169508131296,-0.343263618059193,0.0119275634598749,-0.26695565411661,-0.00733079219870311,-0.251412256598168,-0.0127456535539897,-0.0775918095673961,-0.0604202822747842,-0.0683418244526619,-0.0669251781372367,0.0730348874867569,-0.105601004377263,0.185631277989487,-0.1184621023495,0.334129893048154,0.0355936819644932,0.193737398694102,0.00311853019541074,0.247297963215698,0.0124136409963618,0.241665578272882,-0.0112766339270746,0.0406415801394237,0.0251808893138535,0.0343342276804181,0.0240653296323857,0.0128245744558425,0.0170803819820244,0.00712782090576115,0.00311807427812556,0.0433755283147899,0.00941296619487628,0.120520027981832,0.0228320109968165,627.578644111999,"cancellatum","Female"
"ORTCAN002",0.313218666595595,0.0673733061145944,0.0457095147900321,0.0582266509774959,-0.214564417455692,0.08105578989595,-0.278186203442114,0.069090112718694,-0.329991106537353,0.0243367600520847,-0.331955798259325,0.0126788975431404,-0.272297376729472,-0.0338922451319595,-0.25789672215619,-0.0403767596199574,-0.0870821874507651,-0.0960863086280754,-0.0770764668732476,-0.102383320294595,0.0434003694966338,-0.133936175410614,0.169386236740674,-0.139306824873561,0.332415624055627,0.0357323078663652,0.195168591320292,0.0180987121300549,0.248160112872374,0.0217113824112673,0.241361655364683,-1.43600055056998e-05,0.0463018750317516,0.037654529950048,0.035735751350194,0.0307663907476735,0.0149121555182837,0.0243151071729605,0.00574734489086169,0.0158980291493846,0.0425627564402926,0.0187332623450266,0.114969624436865,0.0303247548895279,682.317707923116,"cancellatum","Female"
"ORTCAN003",0.315774463009899,0.0660823800922914,0.0427777659951521,0.0528140747665172,-0.230290399799306,0.0643658158145426,-0.290762873365593,0.053314812751594,-0.338754775255141,0.0221330369703811,-0.338726983181666,0.012823235455403,-0.273455801989243,-0.0242077880133472,-0.253267327209511,-0.0319002585964737,-0.0778227972609105,-0.0763397630246267,-0.0669439490761487,-0.0825108649786991,0.052628165802112,-0.117813385828783,0.169002760696942,-0.12520361931707,0.336051041136112,0.0304656237274685,0.190296636432083,0.00829027973325441,0.246130051305858,0.0131199245261907,0.239995239405338,-0.0101690973444654,0.0443889405993625,0.0342022382221305,0.0366367314455173,0.0326228705767918,0.0164966443122363,0.0232527541921595,0.00567731085857914,0.0108083603898922,0.0552958746961503,0.0171693276492596,0.118873281442178,0.0266800422355877,645.017617800264,"cancellatum","Female"
"ORTCAN004",0.316240168795655,0.0571777424160887,0.0317260272920433,0.0425035848264556,-0.246196774090312,0.0531078772159237,-0.303701713623303,0.0444568105065538,-0.341975418735264,0.0180776791831467,-0.343108961952551,0.0108991708626744,-0.26350356822931,-0.0121022403799631,-0.25220614158726,-0.019918277977676,-0.0727794247714862,-0.0534471108088265,-0.0649863637837474,-0.0615706977922709,0.07762905221357,-0.0982847321236643,0.196281541392286,-0.122963792075299,0.337302377146128,0.0184810385046969,0.194058013331275,0.00221747412865513,0.246284124871565,0.010370159650694,0.23922758151498,-0.00967559830590773,0.0420076941303151,0.0257621208013643,0.0332552911252132,0.0249585484558115,0.0104929089280981,0.0229155716428137,0.00297603829179293,0.00814441975650193,0.0518157875498031,0.0142469198926695,0.109161760190507,0.0246433316195564,571.243619419309,"cancellatum","Male"
"ORTCAN005",0.304692819400215,0.07034362352852,0.0458628108518607,0.0621006844220195,-0.22918253651523,0.0768855631419397,-0.276732248967738,0.0706204235644867,-0.339241867451929,0.0235161736370152,-0.339293849559804,0.0153245164459244,-0.269169815001077,-0.0325965673213039,-0.252833918493366,-0.0392476718820966,-0.0763010016732088,-0.0960063397810567,-0.0681504443957881,-0.102606929423085,0.044674729943702,-0.134415627394638,0.160881824340169,-0.146587684730448,0.32901059312013,0.0308919348431113,0.197905476521759,0.0185879623365657,0.247052065933276,0.0199272730150549,0.233832306546094,0.000352676980386668,0.0522809461122562,0.0407717499002613,0.0407794233209454,0.0342905317182302,0.0194175066392515,0.0229602750697382,0.00789510066354748,0.0132026838442013,0.0537881923124871,0.0194718774962435,0.112831886352447,0.0322128705889281,611.08893118611,"cancellatum","Male"
"ORTCAN006",0.313170645397399,0.0587703363836535,0.051844417455143,0.0504444016950067,-0.237451245968854,0.0678768225918982,-0.282383873655459,0.0580478738746402,-0.341128803387388,0.0185636794260055,-0.342745602647413,0.00962788677417977,-0.274560167240006,-0.0241605659661769,-0.262701753434315,-0.0302953828332259,-0.0782829135524962,-0.0776256120329857,-0.0679397409988234,-0.0852302959185056,0.0570038600012364,-0.116810962243384,0.16586458411665,-0.124287410007756,0.326231461127805,0.0317165236592378,0.194592097431544,0.0111515291044184,0.24543731657607,0.0179088768344072,0.237643261776544,-0.00586330825766552,0.053090848593977,0.0325148053440846,0.0411143561029619,0.029691636720664,0.0216081096589432,0.0224986567362907,0.0140006028269427,0.012154775632566,0.0528444418297709,0.014604800292731,0.112748097989768,0.0287009321899153,670.625623781799,"cancellatum","Male"
"ORTCAN007",0.312693182322124,0.0610096406112793,0.0474391248723757,0.0472488331905333,-0.234419205880353,0.0583701617146537,-0.284266557695575,0.0524502765528703,-0.332691914615451,0.0222876802201669,-0.336711540810945,0.0129313662889287,-0.279976044562775,-0.0218150983848432,-0.262962179143691,-0.0269171354305144,-0.0795183925434998,-0.0710780920614892,-0.0683013449950394,-0.0810685031102787,0.0611575622461182,-0.111615006484053,0.181899360227397,-0.122894252778924,0.332877939099064,0.0272070362589091,0.198542411708071,0.0103432197229786,0.248550214707856,0.0132265290653771,0.240504109406938,-0.00548395584321479,0.0499159910958563,0.0306655144695202,0.0424263431572839,0.0287075578816278,0.00491298062881223,0.0204649208229445,-0.00525578392272432,0.0122736654076933,0.049276329429511,0.0154196989756299,0.113907415268645,0.0282659429102042,659.675953507753,"cancellatum","Male"
"ORTCAN008",0.308462235146986,0.0605227873277406,0.0515477758863772,0.0486476150662653,-0.234581566787526,0.0611884785576776,-0.285198818837461,0.0534479643769642,-0.343861716184783,0.0199986699162651,-0.346539464298355,0.0109263050996974,-0.278070784120547,-0.0226208329232262,-0.262974294761394,-0.0265900438493213,-0.0802746476986198,-0.0756195788383538,-0.066521019748899,-0.084116123956658,0.0570939878609273,-0.111261875259911,0.166538419436648,-0.11794892402772,0.324539897598612,0.0281647305862367,0.196438004576491,0.0117644725656398,0.245702237545285,0.0149658202540376,0.238950141827262,-0.006212468737836,0.0551561483716319,0.0308186542418845,0.0448030534314389,0.0274634125893618,0.022492675502183,0.0236952423148837,0.0139917603149537,0.00994051749259198,0.055674073090522,0.0158691632996619,0.116631901848266,0.0269560139041169,669.765698516348,"cancellatum","Male"
"ORTCAN009",0.314082371355765,0.0635587468702262,0.0462475265982941,0.0509693496861915,-0.228158922510413,0.0603703156741149,-0.27978497915452,0.0514254033010604,-0.335662052185034,0.0225020442529762,-0.339644201080904,0.0131361730347131,-0.276832471240753,-0.0204198930485165,-0.261561662626127,-0.0288661361883331,-0.0892173517772648,-0.0771326173825474,-0.077884718974962,-0.0826043674520011,0.0611719580063456,-0.119638614343858,0.172431784548318,-0.134110107214459,0.328782244302439,0.0338845077392037,0.195920530772069,0.0136419348624533,0.244564504799405,0.0186459195715604,0.23880427513925,-0.00329899831724963,0.048652871395719,0.0336824926765032,0.0422183917404045,0.0292617435896163,0.0167728892870144,0.0221976532734613,0.00981187922242339,0.00889679796166116,0.0512970862731724,0.0146674750324661,0.117988046109358,0.0292301764207558,573.397529880211,"cancellatum","Male"
