"","x01","y01","x02","y02","x03","y03","x04","y04","x05","y05","x06","y06","x07","y07","x08","y08","x09","y09","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","C_size","Species","Sex"
"ORTALB012",0.36338888581485,0.0491327225486394,-0.00299872122186575,0.0592023699866591,-0.27636367221119,0.0740908807298672,-0.329450397096093,0.059617550962265,-0.368363703210168,-0.00715398261646206,-0.30763238482631,-0.0375852089197127,-0.217633470824544,-0.0619727631705783,-0.125388342118554,-0.0782466307948405,0.000278091784033145,-0.0967854849990838,0.231115530160744,-0.0722998634329683,0.373628399135761,0.0160875255800487,0.201020575395315,0.00448370006487748,0.222865285534668,-0.000512823422255859,0.224052257680067,-0.0542795278460577,0.00542782861915357,0.0353895992158586,-0.00227007226106419,0.0296602989949025,-0.0320087916997158,0.0225243781918202,-0.0442674323786133,0.0122962907530025,0.00639043832622077,0.0167854121371162,0.0782096953973067,0.0295655560369017,1188.9061148804,"albistylum","Male"
"ORTBRU001",0.360202082077887,0.055925187962423,0.00146436890373675,0.0619360744329676,-0.244505065345223,0.0773298545153687,-0.320377891580022,0.0642992189585066,-0.367240955545032,-0.00319026415959108,-0.309939298687927,-0.040990252437234,-0.254780564234415,-0.0617060943445462,-0.134432255662792,-0.0961176290197598,-0.0215786759266915,-0.113461853211548,0.230086289485039,-0.0663011685715242,0.377382047462121,0.0260295670095049,0.193005950354731,0.00684322589098721,0.220810124848103,0.00370907006105457,0.222555105313815,-0.0492139384070666,0.00954358108089871,0.0379000842164241,-0.00111768939627535,0.0271830459275075,-0.021951711512506,0.0201792376949183,-0.0272721597941293,0.00947373813217631,0.00107190709894988,0.0100867855246643,0.0870748110597348,0.0300861098247681,592.194182679972,"brunneum","Female"
"ORTBRU002",0.360639271626388,0.0499247158657992,-6.26325134904606e-05,0.0602357473298124,-0.254339137941025,0.0791744005226329,-0.329547992238921,0.0624510177816116,-0.367596367398487,-0.00792105138049337,-0.317370855470876,-0.0391520678008946,-0.233656121305308,-0.0652843928681562,-0.135327525305592,-0.0878701092691891,-0.0118825820693342,-0.10663234775546,0.231908176271061,-0.0675330057073842,0.371416060694936,0.0202644383539313,0.19418298619185,0.00711504814463652,0.219440302489624,0.00568906352219017,0.222547186994908,-0.0514958752209449,0.00844425772824846,0.0368201775800212,-0.00234173990784486,0.0275999692280578,-0.0216423439464869,0.0223545216126875,-0.0281728674887887,0.0111465682296901,0.00957301544669609,0.0142587059374557,0.0837889081424428,0.0288544758939972,602.257710618968,"brunneum","Female"
"ORTBRU003",0.368539789694532,0.0483127579845024,-0.00349063495821319,0.057936921769286,-0.266444431184376,0.0729002178409034,-0.323530189314686,0.0604713789517968,-0.364111933684512,-0.00576121411134746,-0.306563372725893,-0.0372317872400973,-0.244531638743047,-0.0617550157553136,-0.127613312078804,-0.0869847804019346,-0.0147120871843042,-0.101382563134097,0.23192741482195,-0.0677636571924419,0.374847656827451,0.0171622211881318,0.19324620285851,0.00774915542196629,0.222629044289712,0.00458248141356233,0.224434495894227,-0.0476357566520033,0.00090496368314011,0.036652559220483,-0.00608147093281242,0.0270019655276548,-0.0231185248720353,0.0206627180114753,-0.021215161594327,0.0107954626359905,0.0105150791988567,0.0155508893949226,0.0743681100046316,0.0287360451265604,605.625750773528,"brunneum","Male"
"ORTBRU004",0.364403573904941,0.0473788662835006,-0.0120543527823624,0.061643243538135,-0.273032279857551,0.0765276542397228,-0.333336594047127,0.0630824423992767,-0.367113775992307,-0.0027212853471249,-0.311840269623384,-0.0313016300702749,-0.211407221603452,-0.0638370381177932,-0.113130688938392,-0.0848331228434404,0.00350770254552093,-0.103108713675773,0.237996099414754,-0.0708838481612107,0.371929031446877,0.0148717862768732,0.196117607092651,0.00605934013890569,0.222363574387618,0.00619728836808001,0.227947348519184,-0.0567619097313352,-0.00299008237371005,0.0349206259441123,-0.0113555459654748,0.0285755276802627,-0.0296896964634315,0.0206046324632297,-0.033313670160145,0.010611076701526,0.00236724711676312,0.0139514343820267,0.0726319933790274,0.0290236295313007,602.790137610097,"brunneum","Male"
"ORTBRU005",0.361740931742128,0.0501649650417216,-0.00609476849385947,0.0560828290859753,-0.273905608180713,0.0797332920279165,-0.32911910908976,0.0699999621858515,-0.364728679492599,0.00294876136611564,-0.301520807344299,-0.0321363892774636,-0.229030892729066,-0.0622262706075335,-0.122645846363188,-0.089856687519602,0.00446971786576601,-0.10857633595438,0.236754423520119,-0.0657374218563189,0.369065871306032,0.0233992511539403,0.197896143385838,0.00511533649825089,0.224181491200448,0.00312858375973653,0.232229320228306,-0.0471648742085828,0.00174308785605171,0.0331554431580421,-0.00584326551422802,0.0232464905673178,-0.0331623500293767,0.0175618547424897,-0.0401885733036374,0.00601489367124494,0.00247117690360113,0.00962872050082809,0.0756877365324365,0.0255175956644501,578.190063906325,"brunneum","Male"
"ORTBRU006",0.359454631163527,0.052812920962085,0.00133520559542822,0.0541747833555561,-0.254648872902117,0.066273104898861,-0.328205846960014,0.0544065656674201,-0.371943063822399,-0.00321280534226168,-0.325315430748187,-0.0297532819689232,-0.234857787869827,-0.0585647973197759,-0.141279825735342,-0.0799290056176687,-0.00545528545069382,-0.0973119990650112,0.228932910047068,-0.0632567565432837,0.372422664893226,0.0211320537256236,0.197113939071663,0.00362217636739152,0.222162733863926,0.00327083842734147,0.223424932623833,-0.0480007943275676,0.00880854597122592,0.031094957419039,0.000207550291484756,0.0255990645671925,-0.0213081018600714,0.0185186726140056,-0.0271637923321279,0.00872392722796891,0.0135321439609197,0.0123152365727587,0.082782750198477,0.0280851383792491,620.205248284792,"brunneum","Female"
"ORTBRU008",0.373518598144147,0.0344550346971071,0.00282412617600612,0.0458979739602577,-0.24919510335727,0.0665425681078327,-0.323860738637301,0.0554511026154184,-0.371850134364734,-0.00284531751356066,-0.316206249667636,-0.0373825780754205,-0.248706239128299,-0.060898545609856,-0.140243469557843,-0.0798774399688829,-0.012900204304934,-0.0882073207577651,0.238719762866124,-0.044329892348168,0.368384044385134,0.00724096616107224,0.196625205384925,0.0103546843621939,0.221817600938675,0.00654355193159695,0.230387293280591,-0.0284911897104581,0.00914268076535469,0.0313968035863432,0.00237078054030139,0.021347411420371,-0.0326054132416264,0.0127722027270204,-0.0339709632714622,0.0107461519187205,0.0104125265999087,0.0159191570341645,0.0753358964499404,0.0233646754620145,584.538022715375,"brunneum","Male"
"ORTBRU009",0.365175948488879,0.0489435759083465,-0.00363748054114019,0.0560293149175135,-0.274379703461524,0.073703969863867,-0.330731936062727,0.0598277775596199,-0.367125870120953,-0.0061417933789893,-0.30942015224318,-0.0360628950962622,-0.228577111613725,-0.0609786731986365,-0.123970434427279,-0.082560785830643,-0.0172779211178006,-0.0994981471545807,0.234408875263927,-0.0724428417640429,0.372117182983264,0.0207689312784285,0.19343290496848,0.00434743701934494,0.218494858525218,0.00431206449838386,0.225004658941204,-0.0529246650645961,0.00640777258655755,0.0348274781717832,-0.000707094147342237,0.0282476683561425,-0.0225517809095523,0.0198811486053338,-0.028379584199296,0.00994144802516952,0.0202005586895507,0.01891631757701,0.0715163083974388,0.0308626697068079,556.088976693478,"brunneum","Male"
"ORTBRU010",0.359835171366367,0.0495803309860787,-0.00187216965692856,0.0602703970070943,-0.266906441168765,0.0850465635071846,-0.320817356902995,0.0774502275030925,-0.376886385467955,0.00255486621201968,-0.319791045772243,-0.0408775661784316,-0.188189646944566,-0.0849694119336096,-0.134304648309291,-0.0950554781267872,-0.00878008041548394,-0.110185584928984,0.234240826564849,-0.0664741831755543,0.371102928233744,0.0141243535522473,0.201023257161747,0.00723617921699044,0.220160768806058,0.00622652506040638,0.226539739160846,-0.0479212758014686,0.00246095510447043,0.0397395501579542,-0.0051609888112252,0.0280455255505883,-0.0348306338989513,0.0192629113182025,-0.0369303103574175,0.0112512270300497,0.0090113486357928,0.0146431221546728,0.0700947126719471,0.0300517208882548,811.257419072393,"brunneum","Male"
"ORTBRU011",0.364092161730169,0.0530654795052526,-0.0140828665270032,0.0567553137634595,-0.268359229742802,0.0767310792173917,-0.324038443153255,0.0643420233307478,-0.358986516967195,0.00135617338836937,-0.313939720988857,-0.0317365372421853,-0.221715600791905,-0.0650062117939455,-0.128490260923513,-0.085561153556363,0.000755336587792243,-0.102332286550863,0.238123967651094,-0.0680459900137578,0.37169800930045,0.0207079274165829,0.203566171525335,0.00304302234812118,0.228993347466298,0.00104483518305105,0.230225612547553,-0.0506635592308334,-0.00407397301466413,0.0325898654544428,-0.0094492137153275,0.0259534904322384,-0.0275395013863358,0.0203163739244777,-0.0360251882047053,0.00775103470023886,0.00226342040235521,0.0122415999316915,0.0669824882045173,0.0274475197918822,422.50384613634,"brunneum","Male"
"ORTBRU012",0.360858455821399,0.0591552548489317,0.00131579117707103,0.0581802107747236,-0.250055953630312,0.0808058848394271,-0.316778428408573,0.0685845681877997,-0.366340200300786,-0.00241439356629475,-0.315567458323698,-0.0380472843927829,-0.236307960710678,-0.0721055356997221,-0.14928041558495,-0.0958553663451982,-0.0305635466747867,-0.117281037227307,0.232694942106842,-0.0675599723758428,0.368770106679915,0.0253693010652304,0.197776513661063,0.00911793099961692,0.218970190018319,0.00559242411740627,0.228171450578437,-0.048255688059098,0.0130158193377121,0.0371580306388349,0.00326104392990727,0.0280878327745389,-0.0237100292604337,0.0200798101706928,-0.0307284432343756,0.00656188451756606,0.0166733787499021,0.0142594381985882,0.0778247440680234,0.0285667065328902,605.860545010153,"brunneum","Female"
"ORTCAN001",0.359231845465609,0.0547938508533689,-0.00764531064257245,0.0555189287829702,-0.26974082850775,0.0723912958160063,-0.329298877115431,0.0635865181225311,-0.365717900882197,0.00044366460981697,-0.308575763438687,-0.0276628303312152,-0.216055064188925,-0.0626849969961111,-0.126487385441933,-0.0841342804090577,0.00902660704124731,-0.103509697172837,0.233654602164708,-0.0750238577871277,0.384705737097924,0.0222973290169217,0.193287497028646,0.00273111311541048,0.221908714140112,0.00186150015217903,0.226957363190508,-0.0539061555169519,-0.00396800787801856,0.0329024167803202,-0.00926180338202322,0.0284009725034329,-0.0303842613156256,0.0217057995333504,-0.03797810801351,0.00667265010434418,-0.000280089218091162,0.0140525994185685,0.076621033896011,0.0295631794040781,594.065568771663,"cancellatum","Female"
"ORTCAN002",0.358681761620074,0.0550273035470621,-0.00220832837772649,0.0565248712921616,-0.253836562308175,0.078642267767577,-0.317461050631965,0.0651393107576865,-0.365406310636635,-0.00158355456506344,-0.308046820708575,-0.0388888347228127,-0.22697892862666,-0.066667867940047,-0.138655679243654,-0.090890151836495,-0.013568872642069,-0.105418690022688,0.233829690092418,-0.0680239730582606,0.38063192278775,0.0214912583477617,0.20523837730569,0.00309091299986837,0.229431473163833,0.00455418036409124,0.227851587024845,-0.0515754117797554,-0.0011456977193088,0.033863452123984,-0.00606302938825439,0.0276503188629552,-0.0305752763718998,0.0211851961912849,-0.0427455454740698,0.0114201622904819,-0.000893343209025441,0.0142663853579798,0.0719206333434088,0.0301928640222287,631.390766483008,"cancellatum","Female"
"ORTCAN004",0.363167757569954,0.0491308770069219,-0.0103023807678916,0.0564129589339413,-0.275515916973429,0.0786853185707826,-0.326879548509723,0.0662054512475169,-0.36737270804688,-0.00418532378988986,-0.304966094854377,-0.0335893702576718,-0.208100734928108,-0.0645565628555018,-0.122861795827544,-0.0797734052454363,0.016006497125313,-0.105592225326014,0.243138600369828,-0.071782696060881,0.376993390626836,0.0162188923837629,0.199817177136781,0.00435593673885098,0.21888862460316,0.00124160518431005,0.23036655021398,-0.0584273941603037,-0.00155721638852289,0.0376197405935979,-0.00911667591417628,0.0309127609468282,-0.0338341736948569,0.0220278154918668,-0.0454154147290755,0.00988859975710257,-0.00163724094620723,0.0156600177421665,0.0591813039349411,0.0295470030980489,533.562133214118,"cancellatum","Male"
"ORTCAN005",0.368064986908416,0.0462342248584021,0.000544719611615084,0.0591767890313811,-0.269074782768267,0.0788606163462073,-0.315897424486057,0.0677660212661912,-0.368121026853338,-0.00394243439418084,-0.30630810967531,-0.0404285441107758,-0.226559246661467,-0.0682657243766294,-0.135273207088425,-0.0910619962403275,-0.0160541007618027,-0.107985806667304,0.233822967294864,-0.0629293290718046,0.36660525074095,0.0181161338154337,0.20312168804088,0.00802523271190879,0.226089933029717,0.00513718311621335,0.225645616756656,-0.0467151950875892,0.00499657255225825,0.0363902158456971,-0.00683459392780931,0.0257305240511501,-0.0313365340978961,0.0208040659364445,-0.0358305747689186,0.0103249903637711,0.003350675547468,0.0156134994683346,0.0790471906064658,0.0291495331374774,561.802011388354,"cancellatum","Male"
"ORTCAN006",0.345112486592575,0.0537612324258026,0.00539226374191002,0.0557030024335455,-0.273930118895289,0.0736146782583077,-0.318048124073895,0.0645176459555747,-0.369466730084938,-0.010710642362074,-0.311604399581562,-0.0341437853370892,-0.252123044549222,-0.0520389381722967,-0.124138753873751,-0.0848519129632624,-0.00556083524768667,-0.103922780191292,0.239540289680414,-0.0673441621540082,0.365455777370872,0.0216753070243441,0.2069859984295,0.00280291429583311,0.228730371907989,0.00305165438721371,0.229608543473445,-0.0520607592683591,0.00917898624286205,0.0334133754335512,0.0015079332525179,0.0259190875694819,-0.0213268026150883,0.0186031428575951,-0.0310046027706073,0.0121394251451336,0.000366230707561142,0.0137993564947209,0.0753245302923937,0.0260721581672769,626.323478723255,"cancellatum","Male"
"ORTCAN007",0.359956626895759,0.0535515662851861,-0.00356398107275436,0.0484907354311595,-0.271559728695233,0.0662961233186185,-0.321703065266925,0.0565821322020195,-0.367252894936113,-0.00341617665412855,-0.31662039318529,-0.0281627897990085,-0.23764016016204,-0.054640781036997,-0.128000690068787,-0.0750603016187066,-0.00501944308400551,-0.0940593699532979,0.23897849093727,-0.0652422093500379,0.372264564693492,0.019966376226026,0.200471515077768,0.00204134857640557,0.222558452241157,0.00320380572872408,0.233939223318381,-0.0514992829506297,0.00162317160173796,0.0296062682188083,-0.0054519186004115,0.0252786069278025,-0.0228105375313691,0.0206494702142432,-0.021955996891541,0.00884563218853429,0.00263610908253102,0.0126579424920909,0.0691506556463735,0.0249109035531877,615.648398032513,"cancellatum","Male"
"ORTCAN008",0.352648201652137,0.0468625306713262,0.00295355727312925,0.0503345169832876,-0.277264031418175,0.0674848514521228,-0.326930412095487,0.0611544779987861,-0.374467919696197,-0.00679007851780977,-0.321283401991475,-0.0286282438600672,-0.224024619113869,-0.0617990869547325,-0.129940203456561,-0.0770894151585781,-0.00753200534806876,-0.0939805542374779,0.237662520786798,-0.0634867224114999,0.361318653249819,0.0188810983118458,0.204958729302022,0.0058268634558231,0.22871956147337,0.00252707105680017,0.229520787439016,-0.0509096102685752,0.00974591023633548,0.0320552039338509,-0.000346379519048264,0.0265671888914336,-0.0176691869060072,0.0218611825407414,-0.0254982124383025,0.0102852057234819,0.00475105752961118,0.0128627078899078,0.0726773930409543,0.0259808124993326,616.051783537715,"cancellatum","Male"
"ORTCAN009",0.360630343122625,0.0476167099713216,-0.00536673971803494,0.0548039436166379,-0.267894335685531,0.0718347513504432,-0.321696483416168,0.0647571998418508,-0.369109933448823,-0.00287338908186063,-0.310367784870948,-0.0294116156808006,-0.21940576218422,-0.0645144340822671,-0.129687864746841,-0.0811013253868283,-0.000212089242178408,-0.104404153085374,0.242605926328755,-0.0679156552760914,0.373819680632098,0.0226124620242983,0.197160372739287,0.00611555545681362,0.222528644524233,0.00245476730729946,0.2355703683601,-0.054580295820069,-0.000693971254751702,0.0338306019399212,-0.00814867201397646,0.0277663607556445,-0.0282427496823428,0.0214272243748309,-0.0389371029824785,0.00939326046090621,0.000552175038147937,0.0153119501245784,0.0668959785010486,0.0268760811887434,530.899142964085,"cancellatum","Male"
"ORTCAN010",0.367685957071192,0.0493116980300409,0.00136358799194394,0.0550886077748863,-0.27264444331505,0.069899065427758,-0.324261732557294,0.0558520987744289,-0.368772123367417,0.00259757914872111,-0.303579153720676,-0.0332923509823412,-0.236542219996003,-0.056178040172954,-0.124291466927916,-0.0810408958214338,-0.0112668649579699,-0.102124361099293,0.234481329302365,-0.0656240820815194,0.376602978530583,0.0231258340899089,0.195779642867977,0.0043040161903804,0.220897190891185,0.00398759330090232,0.226166900433029,-0.0482195080080885,0.00559057863909696,0.0329934781512014,-0.00137428468899825,0.0257332780757472,-0.0263430720199395,0.0189365005585737,-0.0336123858520948,0.00623142238815061,0.00225362848680953,0.0124166223648886,0.0718659531891766,0.0260014438900423,580.035645456381,"cancellatum","Female"
"ORTCAN011",0.370893924449939,0.0451834159928239,-0.000753266276473194,0.0694040119259447,-0.266257222037661,0.0824320291617175,-0.320731683757873,0.0681511950880953,-0.369472253717244,-0.0139829324284891,-0.299516306356927,-0.0492767958854086,-0.237294318882457,-0.0701677430068725,-0.116805719891658,-0.0943384158795856,-0.00186722968577195,-0.103625971578646,0.226439065289611,-0.0626345994827801,0.383988532261572,0.00659931772009936,0.200937079006298,0.000889288991171371,0.21654971125212,-0.00719303448909531,0.210141715345471,-0.0408828583896835,0.00285144007000172,0.0425520204118212,-0.00888060672306133,0.0330605422649562,-0.0325708679343376,0.0255472335555792,-0.037233489440147,0.015306639399079,0.00500090097081341,0.0222898083164461,0.0745805960577871,0.0306868483128294,444.897066746905,"cancellatum","Male"
"ORTCAN012",0.354795907594672,0.051109241556413,0.000996784068347982,0.0580222809990187,-0.26198885676751,0.0769490652865541,-0.31674597091237,0.0690109886333768,-0.37077898773854,-0.00666271569232454,-0.316515558430854,-0.0405173925818845,-0.246045092096825,-0.0638483226353434,-0.128459950295611,-0.0887922552529113,-0.00649166163218515,-0.106289375143397,0.234050661976764,-0.0651563708659019,0.368400448258492,0.0230840571647578,0.198222257282217,0.00556677030741782,0.222843132558972,0.003136085655907,0.22562780015504,-0.0521957757915607,0.00715087172428027,0.0343728475483015,-0.00217896673434412,0.0246228654268609,-0.0223957996791203,0.0188567732100894,-0.0321136848082741,0.012537886290166,0.00909269618456927,0.0172013191510245,0.0825339692922787,0.0289920267334365,579.015327949097,"cancellatum","Female"
"ORTCOE001",0.365669913377379,0.0495318095580703,-0.00138237238111501,0.0679963702564925,-0.230009302187415,0.0892659460979277,-0.322826896788875,0.0754838129048651,-0.362433478581672,-0.015740896319371,-0.314202740531938,-0.0471090510413188,-0.234584130876255,-0.0831480696453098,-0.150118494112395,-0.100103405969932,-0.0165133490799549,-0.116396291770878,0.229033633020498,-0.0708672234815686,0.376520461975336,0.0192813282444747,0.194059981406726,0.0103187089423482,0.219619359139599,0.00741574316065027,0.217867804297207,-0.051300999586081,0.00477284959340512,0.0416333871224819,-0.00137456700849074,0.0327352835608753,-0.0288664840204667,0.0244784196828,-0.0409882423525006,0.0120212381912693,0.0131791208410765,0.0194765118340547,0.0825769342698519,0.035027378258148,592.957334046894,"coerulescens","Female"
"ORTCOE002",0.368347258137021,0.051659323393805,-0.00224508196616823,0.0635034890928156,-0.252235601687472,0.0806826249243147,-0.326743093838372,0.0665696344055081,-0.366790635063569,-0.00711444776960906,-0.314725183760878,-0.0404244852280676,-0.219369177164437,-0.0791946956616736,-0.14266025878799,-0.0905322051185427,-0.0104341376328968,-0.108352731043161,0.225286973622081,-0.0750395751708412,0.379460076717327,0.0223829263119854,0.189550933744246,0.00620195090879482,0.217801469106527,0.00507411244046093,0.216467691243784,-0.0552016360368377,0.00748892041780107,0.039889625722949,-0.00102867050838767,0.03382132437873,-0.0260696711527504,0.0217424826940416,-0.0341284209883549,0.0137870032975977,0.0129892241489243,0.0172469827756728,0.0790373854135665,0.0332982956820556,515.237566565172,"coerulescens","Male"
